zfin_id	gene_name	ensemble_id	uberon_annotations
zdb-gene-030724-5	prickle1a	ensdarg00000040649	uberon_0002110,uberon_0000491,uberon_0003059,uberon_0002328,uberon_0000957,uberon_0005598,uberon_2000001,uberon_0012275,uberon_0000017,uberon_0000016,uberon_0001795,uberon_0004733,uberon_0002107,uberon_0002100,uberon_0002240,uberon_0002120,uberon_0003704,uberon_0001892,uberon_0000480,uberon_0000926,uberon_0000468,uberon_0003063,uberon_0007812,uberon_0004185,uberon_0003925,uberon_0004058,uberon_0000160,uberon_0003075,uberon_0005057
zdb-gene-070117-444	unm_tx216	not_found	uberon_0010313
zdb-gene-070117-447	unm_tf47	not_found	uberon_0000468
zdb-gene-070117-588	unm_m562	not_found	uberon_0000477,uberon_0000463,uberon_0002280,uberon_0000480,uberon_0001032,uberon_0001846
zdb-gene-070117-589	unm_tv201	not_found	uberon_0010313
zdb-gene-030131-2317	ewsr1a	ensdarg00000020258	uberon_0002240,uberon_0003052,uberon_0000477,uberon_0011618,uberon_0008823,uberon_0000078,uberon_0000480,uberon_0000468,uberon_0006800,uberon_0003107,uberon_0004742,uberon_0002514,uberon_0001708,uberon_0008911
zdb-gene-070117-580	unm_tu202	not_found	uberon_0001708,uberon_0000477,uberon_0008823,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0007812,uberon_0001016
zdb-gene-070117-581	unm_tc320a	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-582	unm_ty6z	not_found	uberon_0000489,uberon_0000019,uberon_0001945
zdb-gene-070117-583	unm_ts276f	not_found	uberon_0000489,uberon_0000019,uberon_0000480,uberon_0001945,uberon_0000033,uberon_0002037,uberon_0001016
zdb-gene-070117-584	unm_ty105g	not_found	uberon_0001032,uberon_0010313,uberon_0000480,uberon_0000489,uberon_0000019
zdb-gene-070117-587	unm_m437	not_found	uberon_0008897,uberon_0003102
zdb-gene-030131-1500	nansa	ensdarg00000045620	uberon_0002407,uberon_0000042,uberon_0009635,uberon_0003103,uberon_0011615,uberon_0003406,uberon_0007215,uberon_0003107,uberon_2001516,uberon_0000033,uberon_0004119,uberon_0004752,uberon_0011242
zdb-gene-070117-190	unm_tm339	not_found	uberon_0007812,uberon_0000479,uberon_0000468,uberon_0002328
zdb-gene-070117-1449	unm_t30282	not_found	uberon_0010314,uberon_0000033
zdb-gene-070117-1448	unm_t30644	not_found	uberon_0001555,uberon_0000480,uberon_0004119
zdb-gene-070117-1339	unm_t30601	not_found	uberon_0000151,uberon_0003102,uberon_0004120
zdb-gene-070117-1338	unm_t30690	not_found	uberon_0000475,uberon_0001003
zdb-gene-070117-1441	unm_t30747	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1336	unm_t30630	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1443	unm_t30457	not_found	uberon_0003097,uberon_0003102
zdb-gene-070117-1334	unm_t30420	not_found	uberon_0005177,uberon_0000991,uberon_0000489
zdb-gene-070117-1333	unm_t30314	not_found	uberon_0005177,uberon_0000991,uberon_0000489
zdb-gene-070117-1444	unm_t30607	not_found	uberon_0003278,uberon_0000480,uberon_0000477,uberon_0004119
zdb-gene-070117-1331	unm_t30448	not_found	uberon_0005177,uberon_0000991,uberon_0000489
zdb-gene-070117-1330	unm_t30370	not_found	uberon_0000992,uberon_0005177,uberon_0000489
zdb-gene-111103-32	unm_m1204	not_found	uberon_0004121
zdb-gene-111103-30	unm_m1202	not_found	uberon_0004121
zdb-gene-111103-31	unm_m1203	not_found	uberon_0004121
zdb-gene-031112-11	fen1	ensdarg00000011404	uberon_0001555,uberon_0000489,uberon_0000019,uberon_0000073,uberon_0000480,uberon_0000966,uberon_0000033,uberon_0002107,uberon_0005057,uberon_0000491,uberon_0001016,uberon_0001017
zdb-gene-030116-2	esr2a	ensdarg00000016454	uberon_0000477,uberon_0003051,uberon_0008823,uberon_0011610,uberon_2000084,uberon_2000106,uberon_0002407,uberon_0000019,uberon_0003406,uberon_0011944,uberon_0004119,uberon_0004752,uberon_0002100,uberon_0000480,uberon_0000468,uberon_0008895,uberon_2001516,uberon_0007812,uberon_0000042,uberon_0003513,uberon_0003107,uberon_0003102,uberon_0008904,uberon_4000164
zdb-gene-030116-3	scfd1	ensdarg00000000779	uberon_0000475,uberon_0003102
zdb-gene-070410-84	coq2	ensdarg00000059510	uberon_0002028,uberon_2000084,uberon_0008823
zdb-gene-070410-85	ide	ensdarg00000075570	uberon_0000061
zdb-gene-070410-80	hps5	ensdarg00000071062	uberon_0000489,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0002328,uberon_0001782,uberon_0010313
zdb-gene-081105-44	mfn2	ensdarg00000079504	uberon_0001708,uberon_0000078,uberon_0000477,uberon_0012275,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0005291,uberon_2000084,uberon_0000033,uberon_0007812,uberon_0003061,uberon_0002100,uberon_0005598,uberon_0008823
zdb-gene-030131-8671	rpl6	ensdarg00000058451	uberon_0001555,uberon_0003052,uberon_0008823,uberon_0000491,uberon_0000479,uberon_2000084,uberon_0002328,uberon_2000106,uberon_0002407,uberon_2000006,uberon_0000019,uberon_0001890,uberon_0003069,uberon_0000033,uberon_0001264,uberon_0002107,uberon_0002100,uberon_0002028,uberon_0000480,uberon_0000468,uberon_0008897,uberon_0000966,uberon_0000965,uberon_0007812,uberon_0000042,uberon_0001945,uberon_0006800,uberon_0003102,uberon_0002037,uberon_0002422,uberon_0005057
zdb-gene-041221-3	prnprs3	ensdarg00000003705	uberon_0003050,uberon_2001157,uberon_0003714,uberon_0000019,uberon_0002028,uberon_0001891,uberon_0000480,uberon_0001675,uberon_2000940,uberon_0000477,uberon_0000033,uberon_0003338,uberon_0006334,uberon_0008823
zdb-gene-000210-23	meis2b	ensdarg00000077840	uberon_0000489,uberon_0000042,uberon_0000468,uberon_0000948,uberon_0000033,uberon_0002407
zdb-gene-000210-21	inhbaa	ensdarg00000012671	uberon_0008911
zdb-gene-031118-138	lyve1a	ensdarg00000075833	uberon_0002407,uberon_0000042,uberon_0000480,uberon_0000468,uberon_0004536,uberon_2001073,uberon_0007812,uberon_0001631
zdb-gene-070117-2449	uni	not_found	uberon_0010313
zdb-gene-070117-1000	unm_t30583	not_found	uberon_0013765,uberon_0003103,uberon_0001264,uberon_0004119
zdb-gene-070117-2440	twn	not_found	uberon_0008823,uberon_0000019,uberon_0002616,uberon_0000480,uberon_0000468,uberon_0005281,uberon_0000948,uberon_0001032,uberon_0002422,uberon_0001016
zdb-gene-070117-2441	tun	not_found	uberon_0008823,uberon_0002028,uberon_0000480,uberon_0000468,uberon_0001016,uberon_0000033,uberon_0002422
zdb-gene-070117-2442	tur	not_found	uberon_0001774,uberon_0005598,uberon_0000467,uberon_0012275,uberon_0000480,uberon_0000468,uberon_0004479,uberon_0000948,uberon_0003082,uberon_0000489
zdb-gene-070117-2443	tut	not_found	uberon_0000151,uberon_2000040,uberon_0003097,uberon_0004120,uberon_4000163,uberon_4000164
zdb-gene-070117-2444	blr	not_found	uberon_0000489,uberon_0000019,uberon_0000073,uberon_0000480,uberon_0000468,uberon_0000966,uberon_0001782,uberon_0010313
zdb-gene-070117-1003	unm_t30814	not_found	uberon_0004120
zdb-gene-070117-2446	uhi	not_found	uberon_2000318,uberon_0002309,uberon_0003714,uberon_0000019,uberon_0002028,uberon_0000480,uberon_0001675,uberon_0000468,uberon_0005281,uberon_0014649,uberon_0003338,uberon_0007812,uberon_0034763,uberon_0001032,uberon_0008823,uberon_0001016,uberon_0001017
zdb-gene-070117-2447	gon4l	ensdarg00000005867	uberon_0005598,uberon_0012275,uberon_0000019,uberon_0002346,uberon_0000468,uberon_0015178,uberon_0000033,uberon_0006984,uberon_0007812,uberon_2000106,uberon_0000489
zdb-gene-030131-4127	atp6v0cb	ensdarg00000036577	uberon_0002081
zdb-gene-070127-4	lect2l	ensdarg00000033227	uberon_0000480,uberon_0005281,uberon_0002280,uberon_0000463
zdb-gene-030131-4027	fbxo5	ensdarg00000039020	uberon_0007690,uberon_0003050,uberon_0003051,uberon_2001157,uberon_0008823,uberon_0010135,uberon_2005227,uberon_0000083,uberon_2000084,uberon_2000106,uberon_0001016,uberon_0002407,uberon_2000168,uberon_0000019,uberon_0000016,uberon_0005281,uberon_0001905,uberon_0003080,uberon_0000033,uberon_0001264,uberon_0003351,uberon_0010313,uberon_0001017,uberon_0002100,uberon_0002559,uberon_0005598,uberon_0000480,uberon_0000925,uberon_0006553,uberon_0013765,uberon_0000468,uberon_0007812,uberon_0005310,uberon_0005330,uberon_0000042,uberon_0005426,uberon_0003102,uberon_0003075,uberon_0003072,uberon_4000164
zdb-gene-070117-1554	min	not_found	uberon_0000480,uberon_0003513,uberon_0000481,uberon_0003524,uberon_2001073,uberon_0014907
zdb-gene-030219-130	unc119.1	ensdarg00000009629	uberon_2000001,uberon_0000468
zdb-gene-030219-132	usp10	ensdarg00000103422	uberon_0012275,uberon_0005598,uberon_0000480,uberon_0000468,uberon_0002100,uberon_0003102,uberon_0007812,uberon_0001017,uberon_0001016,uberon_4000164
zdb-gene-030131-5990	wtap	ensdarg00000042642	uberon_0000489,uberon_0000019,uberon_0000479,uberon_0000480,uberon_0002328,uberon_0005281,uberon_0000033
zdb-gene-031204-3	jam2a	ensdarg00000058996	uberon_0004120
zdb-gene-070228-1	ercc6	ensdarg00000075612	uberon_0007812,uberon_0010314,uberon_0000033,uberon_0002100
zdb-gene-081022-87	smim1	ensdarg00000075500	uberon_0004120
zdb-gene-030131-1869	ahsa1a	ensdarg00000028664	uberon_0002407
zdb-gene-040724-10	sart3	ensdarg00000008032	uberon_0000078,uberon_0000477,uberon_0000489,uberon_0000019,uberon_0000017,uberon_0002539,uberon_0000480,uberon_0000468,uberon_0008895,uberon_0006925,uberon_0000033,uberon_0010313
zdb-gene-071107-2	not_found	not_found	uberon_0000016
zdb-gene-071107-1	not_found	not_found	uberon_0000016
zdb-gene-070117-854	unm_s630	not_found	uberon_0000489,uberon_0000948
zdb-gene-080723-28	adora2aa	ensdarg00000033706	uberon_0000489,uberon_0000042,uberon_0000948,uberon_0002082,uberon_0002407
zdb-gene-050706-83	ildr2	ensdarg00000014180	uberon_0004185,uberon_0000489,uberon_0000491,uberon_0000160,uberon_0001264,uberon_0002107,uberon_0005057
zdb-gene-070521-2	ahctf1	ensdarg00000077530	uberon_0001555,uberon_2005126,uberon_0008823,uberon_0000491,uberon_0000160,uberon_0001032,uberon_0003406,uberon_0000019,uberon_0000017,uberon_0001790,uberon_0000033,uberon_0001264,uberon_0002107,uberon_0010313,uberon_0001042,uberon_0000480,uberon_0000468,uberon_0000966,uberon_2001516,uberon_0000941,uberon_0004185,uberon_0001945,uberon_0001782,uberon_0001785,uberon_0001787,uberon_0005911,uberon_0005057
zdb-gene-070521-8	apln	ensdarg00000053279	uberon_0000480,uberon_0000481,uberon_0000468,uberon_0004536,uberon_2001073,uberon_2005034,uberon_0001631
zdb-gene-070117-1948	unm_t31185	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1949	unm_t31186	not_found	uberon_0000475,uberon_0001003
zdb-gene-030912-3	rpa1	ensdarg00000003938	uberon_0008823,uberon_0000480,uberon_0000468,uberon_0000948,uberon_0000033,uberon_0001016,uberon_0001017
zdb-gene-070117-1946	unm_t31160	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1947	unm_t31161	not_found	uberon_0000475,uberon_0001003
zdb-gene-030912-6	stk36	ensdarg00000061095	uberon_0000480,uberon_0001016,uberon_0004120
zdb-gene-070117-1941	unm_t31084	not_found	uberon_0000475,uberon_0001003
zdb-gene-070117-1942	unm_t31085	not_found	uberon_0000475,uberon_0001003
zdb-gene-070117-1943	unm_t31301	not_found	uberon_0004120
zdb-gene-090506-9	smc1a	ensdarg00000055754	uberon_0007812,uberon_0010314,uberon_0000033
zdb-gene-991110-14	myb	ensdarg00000053666	uberon_0000078,uberon_0000489,uberon_0000019,uberon_0000468,uberon_0007132,uberon_0000948,uberon_0010313,uberon_0002100,uberon_0005057
zdb-gene-090506-7	ccbe1	ensdarg00000086158	uberon_2005319,uberon_2005320,uberon_0000479,uberon_0000480,uberon_0000481,uberon_0000468,uberon_0002065,uberon_2001073,uberon_0002201,uberon_0001631,uberon_0014903
zdb-gene-050309-84	pik3r4	ensdarg00000060469	uberon_0008823,uberon_0000080,uberon_0002120,uberon_0005057
zdb-gene-030131-7591	rbp4l	ensdarg00000044684	uberon_0000489,uberon_0000019
zdb-gene-980526-485	pou5f3	ensdarg00000044774	uberon_0003052,uberon_2000088,uberon_0003051,uberon_0008823,uberon_0002541,uberon_0002346,uberon_0000935,uberon_0000083,uberon_2000084,uberon_0002328,uberon_0001945,uberon_0001032,uberon_0000463,uberon_0003931,uberon_0003936,uberon_0002518,uberon_0000033,uberon_0004750,uberon_0003062,uberon_0003060,uberon_0002437,uberon_2000597,uberon_0002240,uberon_0005598,uberon_0002028,uberon_0001891,uberon_0000480,uberon_0000468,uberon_0005497,uberon_0007383,uberon_0007812,uberon_0000941,uberon_0001846,uberon_2000711,uberon_0006800,uberon_0002280,uberon_0001785,uberon_0002037,uberon_0002100
zdb-gene-980526-481	jak2a	ensdarg00000104808	uberon_0004120
zdb-gene-990415-79	nr5a2	ensdarg00000100940	uberon_0003922,uberon_0003933,uberon_0000017,uberon_0000491,uberon_0000481,uberon_0002107,uberon_0002050,uberon_0005057
zdb-gene-980526-333	sox3	ensdarg00000053569	uberon_0001948,uberon_0003051,uberon_0003714,uberon_0000019,uberon_0002291,uberon_0003338,uberon_0000480,uberon_0000468,uberon_0009955,uberon_0009127,uberon_0001017,uberon_0001016,uberon_0008823
zdb-gene-980526-332	wnt8a	ensdarg00000078507	uberon_0002533,uberon_0006603,uberon_0008823,uberon_0000019,uberon_0007135,uberon_0001891,uberon_0001893,uberon_0012275,uberon_0000926,uberon_0000468,uberon_0002328,uberon_0001890,uberon_0000033,uberon_0007812,uberon_0003062,uberon_0007284,uberon_0002100,uberon_2000106,uberon_0005598
zdb-gene-990415-75	noto	ensdarg00000021201	uberon_0003089,uberon_0006183,uberon_0003058,uberon_0002328,uberon_0001016,uberon_0005325,uberon_0015238,uberon_0010135,uberon_0009621,uberon_0003081,uberon_0010313,uberon_0004739,uberon_0007306,uberon_0002240,uberon_0005256,uberon_0005598,uberon_0006598,uberon_0000480,uberon_0000926,uberon_0000468,uberon_0005723,uberon_0007812,uberon_0003901,uberon_0003922,uberon_2001089,uberon_0001630,uberon_0004141,uberon_0001905,uberon_0004880,uberon_0003079,uberon_0003102,uberon_0000007,uberon_0003077,uberon_4000164
zdb-gene-980526-330	cdx4	ensdarg00000036292	uberon_0004185,uberon_0007298,uberon_0000491,uberon_0000083,uberon_2000106,uberon_0002120,uberon_2000006,uberon_0034969,uberon_0000017,uberon_0000016,uberon_0009622,uberon_0007308,uberon_0001264,uberon_0002107,uberon_2002225,uberon_0002100,uberon_0002240,uberon_0005256,uberon_0005598,uberon_0002028,uberon_0000468,uberon_0007812,uberon_2001200,uberon_0003922,uberon_0003921,uberon_0005330,uberon_0000160,uberon_0005057
zdb-gene-990415-72	fgf8a	ensdarg00000003399	uberon_0003052,uberon_0015241,uberon_0003051,uberon_0003496,uberon_0008823,uberon_0005499,uberon_0003499,uberon_0004291,uberon_0008993,uberon_2007046,uberon_0007635,uberon_0001032,uberon_0001016,uberon_0002514,uberon_0005515,uberon_0005507,uberon_0014907,uberon_0004733,uberon_2000558,uberon_2001357,uberon_0003524,uberon_0003406,uberon_0005281,uberon_0015238,uberon_0003278,uberon_0003069,uberon_0002518,uberon_0013765,uberon_0004117,uberon_0002148,uberon_0002241,uberon_0000464,uberon_2000250,uberon_0005598,uberon_0002028,uberon_0001891,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0002424,uberon_0000965,uberon_0003351,uberon_2001516,uberon_0003087,uberon_0007812,uberon_0002082,uberon_0001840,uberon_2007032,uberon_0001846,uberon_0008896,uberon_0001943,uberon_0003513,uberon_0001945,uberon_0003457,uberon_0000966,uberon_0003091,uberon_0002037,uberon_0003714,uberon_0003072,uberon_0000948
zdb-gene-070620-26	kcnk1a	ensdarg00000045067	uberon_0000489,uberon_0000042,uberon_0000948,uberon_0007812,uberon_0002081,uberon_0002407
zdb-gene-070117-2202	balh	not_found	uberon_0001948,uberon_0008823,uberon_0002028,uberon_0002291,uberon_0000480,uberon_0000468,uberon_0000948,uberon_0007812,uberon_0001016
zdb-gene-070117-2203	mgr	not_found	uberon_0008823,uberon_0000019,uberon_0001890,uberon_0001891,uberon_0000480,uberon_0001945,uberon_0001032,uberon_0001016
zdb-gene-070117-2200	mtc	not_found	uberon_0001708,uberon_0000477,uberon_0001846,uberon_0001032,uberon_0000073,uberon_0000151,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0000966,uberon_0004119,uberon_0003102,uberon_0004120,uberon_0000019,uberon_0000489
zdb-gene-070117-2206	mik	not_found	uberon_0000479,uberon_0000468,uberon_0002328
zdb-gene-070117-2207	mlk	not_found	uberon_0000477,uberon_0008823,uberon_0000019,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0000033,uberon_0004119,uberon_0010313,uberon_0001032
zdb-gene-070117-2204	mig	not_found	uberon_0004537,uberon_0000480,uberon_0008823,uberon_0000481
zdb-gene-070117-2205	dctn1a	ensdarg00000019743	uberon_0000489,uberon_0000019,uberon_0000073,uberon_0000480,uberon_0000468,uberon_0000966,uberon_0000965,uberon_0001787,uberon_0000957,uberon_0001032,uberon_0001016
zdb-gene-070117-2208	mir	not_found	uberon_0001555,uberon_0008823,uberon_0000480,uberon_0000468,uberon_0001782,uberon_0004119,uberon_0010313,uberon_0001016
zdb-gene-070117-2209	mio	not_found	uberon_0000489,uberon_0000019,uberon_0001945
zdb-gene-070117-2145	kim	not_found	uberon_0000464,uberon_0011610,uberon_0001846,uberon_0006597,uberon_0003102,uberon_0004120,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0004119,uberon_0001840,uberon_0000151,uberon_0000033,uberon_0003103,uberon_0008911,uberon_0000477
zdb-gene-070117-2144	kep	not_found	uberon_0008823,uberon_0002028,uberon_0000480,uberon_0005281,uberon_0001890,uberon_0001016,uberon_0001017
zdb-gene-070117-2147	klu	not_found	uberon_2001069,uberon_0000480,uberon_0000468,uberon_0007812,uberon_0001016,uberon_0001017
zdb-gene-070117-2146	kik	not_found	uberon_0000477,uberon_0001846,uberon_0012275,uberon_0000480,uberon_0002328,uberon_0005598
zdb-gene-070117-2141	kap	not_found	uberon_0008823,uberon_0000480,uberon_0000468,uberon_0007812,uberon_0010313,uberon_0001016,uberon_0001017
zdb-gene-070117-2140	jnr	not_found	uberon_0004185,uberon_0002120,uberon_0000491,uberon_0000468,uberon_0000160,uberon_0007812,uberon_0002107,uberon_0005057
zdb-gene-070117-2143	kei	not_found	uberon_0000477,uberon_2000411,uberon_0000463,uberon_0000480,uberon_0002280,uberon_0000468,uberon_2000225,uberon_0003238,uberon_2000468,uberon_0002050,uberon_0001032,uberon_0001846
zdb-gene-070117-2142	kef	not_found	uberon_0010313
zdb-gene-070705-185	atcaya	ensdarg00000071678	uberon_0003082,uberon_0000479,uberon_0005177,uberon_0004120,uberon_0001630
zdb-gene-070117-2149	koi	not_found	uberon_0000078,uberon_0000477,uberon_0011085,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0003107,uberon_0003103
zdb-gene-070117-2148	kas	not_found	uberon_0008823,uberon_0000019,uberon_0001890,uberon_0000935,uberon_0000480,uberon_0000468,uberon_0002437,uberon_0001016,uberon_2000597
zdb-gene-070705-181	cnnm4b	ensdarg00000074309	uberon_0004121
zdb-gene-070117-243	unm_tw3a	not_found	uberon_0001708,uberon_0000477,uberon_0008823,uberon_0000019,uberon_0001891,uberon_0000480,uberon_0000033,uberon_0008904,uberon_0001016,uberon_0001017
zdb-gene-070117-930	unm_t30808	not_found	uberon_0004141,uberon_0000489
zdb-gene-070117-933	unm_t30921	not_found	uberon_0008823
zdb-gene-070117-240	unm_tc280d	not_found	uberon_0008823,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0007812,uberon_0001016
zdb-gene-070117-247	unm_ty19a	not_found	uberon_0002240,uberon_0001708,uberon_0000477,uberon_0008823,uberon_0000019,uberon_0002028,uberon_0001891,uberon_0001894,uberon_0000468,uberon_0000033,uberon_0000480,uberon_0001016
zdb-gene-070117-246	unm_tc234c	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-937	unm_t30308	not_found	uberon_2001463,uberon_0000475
zdb-gene-070117-936	unm_t30464	not_found	uberon_0003457,uberon_0013765,uberon_2000476,uberon_0003103,uberon_0002514,uberon_0010313
zdb-gene-070117-939	unm_t30974	not_found	uberon_0004141,uberon_0000489
zdb-gene-070117-938	unm_t30796	not_found	uberon_0004141,uberon_0000489
zdb-gene-070117-249	unm_m269	not_found	uberon_0000477,uberon_0000463,uberon_0002280,uberon_0000480,uberon_0001032,uberon_0001846
zdb-gene-070117-248	unm_m467	not_found	uberon_0000061
zdb-gene-030131-8312	vps37a	ensdarg00000017119	uberon_0000468
zdb-gene-980526-150	ddx3b	ensdarg00000005774	uberon_0008823,uberon_0000019,uberon_0002407,uberon_0000042,uberon_0000468,uberon_0000033,uberon_0002100
zdb-gene-020108-2	ryr1a	ensdarg00000011422	uberon_0004120
zdb-gene-050227-4	rfx2	ensdarg00000013575	uberon_0001555,uberon_2000001,uberon_0000489,uberon_0000491,uberon_0000480,uberon_0000948,uberon_0002107,uberon_0005057
zdb-gene-050227-1	fbxl22	ensdarg00000096995	uberon_0000489,uberon_0000948
zdb-gene-091204-439	ccdc64	ensdarg00000074761	uberon_0007812,uberon_0008823,uberon_0000019,uberon_0000948
zdb-gene-040927-19	rps4x	ensdarg00000014690	uberon_0001890,uberon_2000006,uberon_0003102,uberon_0002028,uberon_0001891,uberon_0001893,uberon_0000479,uberon_0003069,uberon_0001945,uberon_0008897,uberon_0000966,uberon_0000965,uberon_0000033,uberon_0007812,uberon_0002037,uberon_2000106,uberon_0002100
